color,num_critic_for_reviews,duration,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,actor_2_fb_likes,imdb_score,movie_fb_likes
Color,137.0,90.0,683.0,Gary Cole,1000.0,Drama|Horror|Mystery|Thriller,Julian Morris,Cry_Wolf ,23021,3155,Lindy Booth,0.0,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,220.0,English,USA,989.0,5.9,816
Color,107.0,99.0,3.0,Naomi Nishida,43.0,Action|Adventure|Drama|Sci-Fi|Thriller,Hiroshi Abe,Godzilla 2000 ,5442,53,Sakae Kimura,0.0,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140.0,Japanese,Japan,3.0,6.0,339
Color,377.0,112.0,616.0,Mike Vogel,33000.0,Drama|Romance,Ryan Gosling,Blue Valentine ,141425,35941,John Doman,0.0,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,283.0,English,USA,2000.0,7.4,25000
Color,169.0,103.0,226.0,Felicity Huffman,2000.0,Adventure|Comedy|Drama,Kevin Zegers,Transamerica ,36321,3192,Paul Borghese,2.0,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,230.0,English,USA,508.0,7.4,0
Color,225.0,83.0,128.0,Claudiu Trandafir,403.0,Horror,Fernanda Andrade,The Devil Inside ,30570,988,Brian Johnson,0.0,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,290.0,English,USA,169.0,4.2,12000
Color,101.0,109.0,44.0,Cynthia Myers,503.0,Comedy|Drama|Music,Charles Napier,Beyond the Valley of the Dolls ,7584,731,Harrison Page,8.0,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,137.0,English,USA,46.0,6.2,0
 Black and White,39.0,89.0,102.0,Neville Brand,356.0,Drama|Romance|Western,James Drury,Love Me Tender ,2636,831,Debra Paget,1.0,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36.0,English,USA,110.0,6.2,365
 Black and White,40.0,109.0,88.0,Richard Jaeckel,183.0,Action|Drama|Romance|War,James Brown,Sands of Iwo Jima ,7346,510,Forrest Tucker,0.0,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,69.0,English,USA,102.0,7.2,624
Color,129.0,122.0,184.0,Keith Richards,543.0,Biography|Documentary|Music,Mick Jagger,Shine a Light ,9638,1218,Albert Maysles,0.0,http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1,67.0,English,USA,426.0,7.2,0
Color,285.0,100.0,389.0,Richard Burgi,640.0,Adventure|Horror,Daryl Sabara,The Green Inferno ,21468,2082,Magda Apanowicz,0.0,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,164.0,English,USA,550.0,5.4,12000
Color,29.0,109.0,30.0,Alex Lawther,202.0,Drama|Family|Romance,Juliet Stevenson,Departure ,162,283,Niamh Cusack,0.0,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,5.0,English,UK,47.0,7.0,75
Color,337.0,95.0,365.0,Adam Arkin,422.0,Biography|Comedy|Drama|Romance,W. Earl Brown,The Sessions ,36381,1899,Rhea Perlman,3.0,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,126.0,English,USA,374.0,7.2,11000
Color,120.0,94.0,2.0,Eric Schlosser,37.0,Documentary,Michael Pollan,"Food, Inc. ",42389,42,Barbara Kowalcyk,0.0,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183.0,English,USA,3.0,7.9,37000
Color,40.0,107.0,245.0,Robert Amaya,544.0,Drama,Rachel Hendrix,October Baby ,6110,1147,Jason Burkey,1.0,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1,82.0,English,USA,264.0,6.8,0
Color,38.0,104.0,458.0,Callie Thorne,22000.0,Comedy|Drama|Romance,Philip Seymour Hoffman,Next Stop Wonderland ,4195,23461,Holland Taylor,1.0,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,86.0,English,USA,472.0,6.7,392
Color,387.0,96.0,973.0,Jennifer Garner,24000.0,Comedy|Drama|Romance,J.K. Simmons,Juno ,414345,28817,Rainn Wilson,0.0,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881.0,English,USA,3000.0,7.5,10000
Color,185.0,93.0,180.0,Boyd Holbrook,3000.0,Comedy|Drama,Ty Burrell,The Skeleton Twins ,31254,3986,Kathleen Rose Perkins,2.0,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,79.0,English,USA,439.0,6.8,0
Color,348.0,102.0,287.0,Julia Garner,321.0,Drama|Mystery|Thriller,Christopher Abbott,Martha Marcy May Marlene ,40425,1263,Brady Corbet,0.0,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186.0,English,USA,300.0,6.9,0
Color,155.0,84.0,313.0,Jenny Slate,612.0,Comedy|Drama,Gaby Hoffmann,Obvious Child ,16594,1587,Jake Lacy,1.0,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,73.0,English,USA,457.0,6.8,0
Color,181.0,97.0,229.0,Michael O'Keefe,496.0,Crime|Drama,Charlie McDermott,Frozen River ,21746,994,Misty Upham,1.0,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,93.0,English,USA,238.0,7.2,0
Color,149.0,91.0,13.0,Lou Adler,130.0,Documentary|Music,Sheryl Crow,20 Feet from Stardom ,9540,198,Merry Clayton,0.0,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80.0,English,USA,19.0,7.4,14000
Color,54.0,84.0,13.0,Natasha Gregson Wagner,21000.0,Comedy|Drama,Robert Downey Jr.,Two Girls and a Guy ,5933,21124,Angel David,3.0,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,102.0,English,USA,104.0,5.6,387
Color,18.0,86.0,584.0,Anne Heche,778.0,Comedy|Drama|Romance,Kevin Corrigan,Walking and Talking ,2629,2400,Vincent Pastore,2.0,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,32.0,English,UK,695.0,6.8,227
Color,122.0,91.0,121.0,Mark Addy,1000.0,Comedy|Drama|Music,Tom Wilkinson,The Full Monty ,82232,2323,Lesley Sharp,3.0,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,174.0,English,UK,891.0,7.2,0
Color,87.0,92.0,5.0,Phyllis Diller,783.0,Documentary,Ed Begley Jr.,Who Killed the Electric Car? ,11283,1447,Colette Divine,0.0,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,155.0,English,USA,659.0,7.7,0
Color,51.0,94.0,428.0,Nia Long,1000.0,Comedy|Drama|Romance|Sport,Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,6084,3085,Mary McCormack,1.0,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,120.0,English,USA,826.0,7.0,671
Color,260.0,92.0,124.0,Ossie Davis,1000.0,Comedy|Fantasy|Mystery,Daniel Roebuck,Bubba Ho-Tep ,38893,1587,Ella Joyce,2.0,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,366.0,English,USA,282.0,7.2,0
Color,218.0,103.0,543.0,Dylan Minnette,2000.0,Adventure|Comedy|Family|Fantasy|Horror,Odeya Rush,Goosebumps ,47988,5497,Ken Marino,4.0,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,154.0,English,USA,1000.0,6.4,35000
Color,16.0,100.0,6.0,Saul Williams,245.0,Drama,Sonja Sohn,Slam ,1976,295,Bonz Malone,0.0,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,51.0,English,USA,38.0,7.2,603
Color,12.0,119.0,25.0,Frank Gerrish,957.0,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,983,1107,Rick Macy,0.0,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,63.0,English,USA,81.0,7.2,100
 Black and White,1.0,167.0,97.0,Manoj Bajpayee,353.0,Drama|Romance,Karisma Kapoor,Fiza ,2715,773,Jaya Bhaduri,3.0,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19.0,Hindi,India,186.0,6.2,92
Color,48.0,92.0,842.0,Sid Caesar,1000.0,Comedy,Madeline Kahn,History of the World: Part I ,36559,3931,Dom DeLuise,0.0,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,131.0,English,USA,898.0,6.9,0
Color,59.0,92.0,194.0,Dian Bachar,406.0,Comedy|Sci-Fi,Trey Parker,Orgazmo ,30396,904,Matt Stone,0.0,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,168.0,English,USA,203.0,6.2,0
Color,88.0,108.0,463.0,Paul Schneider,11000.0,Drama|Romance,Zooey Deschanel,All the Real Girls ,9233,12385,Shea Whigham,0.0,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,126.0,English,USA,552.0,6.9,571
Color,28.0,97.0,301.0,Cathy Moriarty,611.0,Comedy|Drama,David Arquette,Dream with the Fishes ,1524,1692,Kathryn Erbe,0.0,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,29.0,English,USA,394.0,7.0,166
Color,44.0,88.0,275.0,Agnes Bruckner,638.0,Drama,Frances Fisher,Blue Car ,3142,1641,A.J. Buckley,0.0,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,68.0,English,USA,400.0,6.7,115
Color,13.0,100.0,268.0,Lupe Ontiveros,844.0,Comedy|Romance,Cheech Marin,Luminarias ,505,2289,Robert Beltran,1.0,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,32.0,English,USA,625.0,3.6,24
Color,117.0,100.0,145.0,Nat Wolff,11000.0,Drama,James Franco,Palo Alto ,19752,12234,Olivia Crocicchia,0.0,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,61.0,English,USA,733.0,6.3,0
Color,100.0,124.0,7.0,Scandar Copti,20.0,Crime|Drama,Shahir Kabaha,Ajami ,4999,42,Ranin Karim,6.0,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32.0,Arabic,Germany,13.0,7.4,0
Color,117.0,88.0,772.0,Patrick Fugit,1000.0,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Wristcutters: A Love Story ,46076,4720,Chase Ellison,2.0,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,88.0,English,USA,835.0,7.4,11000
Color,140.0,106.0,11.0,Cara Seymour,7000.0,Drama|Romance|Sci-Fi,Steven Yeun,I Origins ,75633,7098,Venida Evans,0.0,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,160.0,English,USA,71.0,7.3,32000
Color,29.0,79.0,551.0,Elden Henson,855.0,Comedy|Drama|Romance,Shiri Appleby,The Battle of Shaker Heights ,3806,2489,Kathleen Quinlan,2.0,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49.0,English,USA,577.0,6.1,150
Color,308.0,135.0,310.0,AJ Michalka,873.0,Drama|Fantasy|Thriller,Michael Imperioli,The Lovely Bones ,125114,2369,Tom McCarthy,1.0,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,593.0,English,USA,559.0,6.7,16000
Color,248.0,96.0,0.0,Herman Koto,3.0,Biography|Crime|Documentary|History,Anwar Congo,The Act of Killing ,23836,6,Syamsul Arifin,1.0,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,107.0,Indonesian,UK,3.0,8.2,20000
Color,84.0,53.0,23.0,George W. Bush,141.0,Crime|Documentary|War,Alex Gibney,Taxi to the Dark Side ,10564,313,Greg D'Agostino,0.0,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,40.0,English,USA,125.0,7.7,0
Color,40.0,97.0,5.0,Marv Albert,102.0,Documentary|Sport,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,118,Ahmet Ertegun,0.0,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,13.0,English,UK,7.0,7.3,587
Color,13.0,90.0,679.0,Fisher Stevens,978.0,Comedy|Drama,Mira Sorvino,Lisa Picard Is Famous ,455,3258,Melissa Gilbert,1.0,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16.0,English,USA,922.0,5.7,25
Color,31.0,91.0,9.0,Tom Hamann,53.0,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,2482,86,Anthony Powell,1.0,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16.0,English,New Zealand,24.0,7.6,0
Color,43.0,93.0,0.0,Brian Whitaker,20.0,Documentary,G.W. Krauss,A Lego Brickumentary ,1220,28,Jason Bateman,0.0,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,11.0,English,Denmark,8.0,6.8,0
Color,2.0,112.0,891.0,Randy Wayne,260000.0,Action|Drama,Matthew Ziff,Hardflip ,606,263584,Raquel Elizabeth Ames,3.0,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5.0,English,USA,984.0,5.6,706
Color,4.0,160.0,219.0,Anil Kapoor,724.0,Thriller,Emraan Hashmi,Chocolate: Deep Dark Secrets ,1524,2024,Sunil Shetty,5.0,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,30.0,Hindi,India,668.0,4.8,31
Color,238.0,95.0,725.0,Greta Gerwig,969.0,Horror,Lena Dunham,The House of the Devil ,30160,3833,Dee Wallace,0.0,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193.0,English,USA,962.0,6.4,0
Color,112.0,93.0,271.0,Clayne Crawford,443.0,Comedy|Crime|Thriller,David Hyde Pierce,The Perfect Host ,20176,1452,Nathaniel Parker,1.0,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,73.0,English,USA,298.0,6.8,0
Color,33.0,88.0,117.0,Michael Lerner,499.0,Comedy|Crime,Harvey Fierstein,Safe Men ,2735,1141,Josh Pais,0.0,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52.0,English,USA,230.0,6.1,157
Color,8.0,105.0,73.0,Patsy Kensit,590.0,Crime|Drama|Romance,Patrick Renna,Speedway Junky ,1434,1042,Adrienne Frantz,2.0,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43.0,English,USA,231.0,5.2,27
Color,95.0,98.0,14.0,Louis Mustillo,96.0,Comedy|Drama,Yul Vazquez,The Last Big Thing ,334,196,James Lorinz,1.0,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17.0,English,USA,71.0,6.9,43
Color,29.0,82.0,490.0,James Gunn,2000.0,Action|Comedy|Fantasy|Sci-Fi,Judy Greer,The Specials ,1938,3905,Jamie Kennedy,0.0,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54.0,English,USA,571.0,6.0,210
Color,3.0,89.0,256.0,Emily Baldoni,386.0,Comedy|Romance,Will Rothhaar,16 to Life ,397,1647,Hallee Hirsh,1.0,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,6.0,English,USA,261.0,6.3,143
 Black and White,71.0,78.0,61.0,Ana Claudia Talancón,262.0,Crime|Drama|Thriller,Jordana Spiro,Alone with Her ,3228,509,Jonathon Trent,0.0,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31.0,English,USA,163.0,6.1,244
Color,36.0,97.0,150.0,Alexia Rasmussen,446.0,Drama|Sci-Fi,Nora Zehetner,Creative Control ,1048,928,Meredith Hagner,1.0,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7.0,English,USA,171.0,5.5,793
Color,56.0,81.0,394.0,Paul Blackthorne,975.0,Comedy|Drama|Sci-Fi,Michael Rapaport,Special ,4862,2694,Ian Bohen,0.0,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37.0,English,USA,645.0,6.9,0
Color,8.0,90.0,422.0,Jamie Kennedy,491.0,Comedy|Drama,Frances Bay,Sparkler ,377,2633,Veronica Cartwright,3.0,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13.0,English,USA,490.0,5.6,17
Color,3.0,97.0,94.0,Vanilla Ice,639.0,Action|Adventure|Comedy|Fantasy|Sci-Fi,Scott Levy,The Helix... Loaded ,534,1188,Jennifer Sky,2.0,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9.0,English,USA,361.0,1.9,128
Color,8.0,88.0,176.0,Mariel Hemingway,563.0,Action|Drama,David Keith,In Her Line of Fire ,783,1284,Jesse Hutch,2.0,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,12.0,English,Germany,288.0,4.1,42
Color,9.0,96.0,4.0,Frank Whaley,474.0,Comedy|Drama,Lynn Cohen,The Jimmy Show ,480,920,Heather Bucha,3.0,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21.0,English,USA,436.0,5.4,47
Color,87.0,105.0,8.0,Andrea Vergara,327.0,Crime|Drama|Romance,Kenny Johnston,Heli ,3499,351,Gabriel Reyes,0.0,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15.0,Spanish,Mexico,9.0,6.8,0
Color,14.0,76.0,228.0,Kevin McCarthy,442.0,Drama|Romance,Ilene Graff,Loving Annabelle ,9190,1635,Laura Breckenridge,0.0,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75.0,English,USA,403.0,6.7,501
Color,20.0,96.0,396.0,Matt Walsh,782.0,Comedy|Drama,Jason Ritter,Hits ,1359,2607,Amy Sedaris,1.0,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8.0,English,USA,490.0,5.8,903
Color,23.0,99.0,131.0,A.J. Buckley,363.0,Crime|Drama|Thriller,Nicole Randall Johnson,Jimmy and Judy ,1420,997,James Eckhouse,2.0,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26.0,English,USA,275.0,6.2,138
Color,6.0,90.0,106.0,Lauren C. Mayhew,984.0,Comedy,Randy Wayne,Frat Party ,1612,1752,Alicia Ziegler,4.0,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28.0,English,USA,157.0,2.8,297
 Black and White,12.0,94.0,47.0,Eddie Albert,694.0,Drama,Oliver Reed,The Party's Over ,340,964,Louise Sorel,1.0,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7.0,English,UK,196.0,7.3,32
Color,2.0,87.0,149.0,Ossie Davis,767.0,Drama,Aidan Quinn,Proud ,275,1593,Janet Hubert,2.0,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22.0,English,USA,282.0,5.8,141
Color,12.0,93.0,904.0,Chloë Grace Moretz,34000.0,Drama,Jennifer Lawrence,The Poker House ,3943,52113,Bokeem Woodbine,3.0,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24.0,English,USA,17000.0,6.5,599
Color,64.0,89.0,23.0,Janette Armand,199.0,Comedy|Horror|Sci-Fi,Russell Hodgkinson,ZMD: Zombies of Mass Destruction ,3650,292,Kevin Hamedani,0.0,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,39.0,English,USA,37.0,5.1,0
Color,7.0,83.0,317.0,Shanley Caswell,458.0,Horror,Maureen McCormick,Snow White: A Deadly Summer ,634,1549,Tim Abell,1.0,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14.0,English,USA,383.0,2.2,150
Color,9.0,96.0,0.0,Germán Alcarazu,90.0,Drama|Romance,Álex Angulo,Hidden Away ,955,90,Joseba Ugalde,0.0,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7.0,Spanish,Spain,0.0,7.2,68
Color,21.0,90.0,360.0,Marlene Forte,898.0,Comedy|Drama|Romance,Nicole Beharie,My Last Day Without You ,982,2116,Reg E. Cathey,1.0,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,12.0,English,USA,395.0,5.7,370
Color,1.0,84.0,402.0,Tom Berenger,10000.0,Western,William McNamara,Doc Holliday's Revenge ,93,11466,Randy Jay Burrell,3.0,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6.0,English,USA,854.0,3.8,54
Color,95.0,83.0,37.0,Anslem Richardson,224.0,Horror|Thriller,Katie Aselton,Black Rock ,6531,344,Jay Paulson,1.0,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47.0,English,USA,59.0,4.7,0
Color,40.0,96.0,177.0,Alexander Vlahos,335.0,Horror|Mystery,David Oakes,Truth or Die ,6513,1226,Jennie Jacques,2.0,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41.0,English,UK,334.0,5.6,968
Color,6.0,94.0,0.0,Pierre Dulat,92.0,Drama|Thriller,Magi Avila,The Pet ,425,109,Summer Napoles,0.0,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24.0,English,USA,17.0,3.9,91
Color,16.0,90.0,36.0,Chloe Rose,57.0,Drama|Musical|Sci-Fi,Boyd Banks,Bang Bang Baby ,137,231,Kristian Bruun,2.0,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16.0,English,Canada,40.0,5.4,48
Color,39.0,95.0,253.0,Kevin Gage,677.0,Horror,Angelina Armani,Fear Clinic ,6256,1825,Fiona Dourif,0.0,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1,19.0,English,USA,366.0,5.2,936
Color,150.0,93.0,115.0,Shona Kay,214.0,Action|Comedy|Horror,Jason K. Wixom,Zombie Hunter ,2057,656,Jarrod Phillips,2.0,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1,30.0,English,USA,211.0,3.5,0
Color,393.0,101.0,888.0,Spencer Wilding,3000.0,Crime|Drama|Mystery|Thriller,Rosario Dawson,Trance ,92640,5056,Tuppence Middleton,0.0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212.0,English,UK,1000.0,7.0,23000
Color,32.0,103.0,113.0,Dick Van Patten,754.0,Drama|Romance|Sci-Fi,Cliff Robertson,Charly ,4998,1567,Claire Bloom,0.0,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1,55.0,English,USA,605.0,7.1,785
Color,78.0,87.0,302.0,Katia Winter,696.0,Horror|Thriller,Monique Candelaria,Banshee Chapter ,6265,1618,Michael McMillian,1.0,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1,56.0,English,Germany,371.0,5.5,2000
Color,8.0,100.0,354.0,Gia Mantegna,529.0,Drama,Kimberly Williams-Paisley,Ask Me Anything ,7870,2468,Cathryn de Prume,1.0,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64.0,English,USA,413.0,6.0,884
Color,6.0,90.0,558.0,Mike Colter,1000.0,Comedy|Romance,Vanessa Williams,And Then Came Love ,443,2504,Eartha Kitt,1.0,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4.0,English,USA,569.0,4.8,42
Color,9.0,83.0,17.0,Robert Kennedy Jr.,56.0,Documentary|News,Alma Martinez,Food Chains ,265,104,Eve Ensler,0.0,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1,3.0,English,USA,28.0,7.1,489
 Black and White,134.0,108.0,279.0,Karl Malden,10000.0,Crime|Drama|Romance,Marlon Brando,On the Waterfront ,100890,11094,Rod Steiger,2.0,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281.0,English,USA,416.0,8.2,0
Color,18.0,100.0,501.0,Geoff Stults,945.0,Comedy,Justin Kirk,L!fe Happens ,6025,2924,Kristen Johnston,8.0,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,15.0,English,USA,756.0,5.7,995
Color,233.0,113.0,27.0,Vlad Ivanov,131.0,Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",44763,264,Alexandru Potocean,0.0,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172.0,Romanian,Romania,60.0,7.9,14000
Color,10.0,97.0,76.0,Brian Dorton,1000.0,Horror,Javier Botet,The Horror Network Vol. 1 ,139,1343,Jan Cornet,0.0,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1,3.0,English,USA,171.0,7.3,52
Color,231.0,104.0,0.0,G.J. Echternkamp,109.0,Crime|Drama|Thriller,Odessa Rae,Hard Candy ,131969,117,Patrick Wilson,0.0,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651.0,English,USA,8.0,7.1,12000
Color,65.0,91.0,659.0,David Gallagher,982.0,Drama|Thriller,Katy Mixon,The Quiet ,13485,3299,Edie Falco,0.0,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,90.0,English,USA,796.0,6.4,698
Color,76.0,107.0,127.0,Reza Sixo Safai,144.0,Drama,Sarah Kazemy,Circumstance ,6277,509,Sina Amedson,1.0,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43.0,Persian,France,127.0,5.9,0
Color,327.0,85.0,88.0,Melonie Diaz,282.0,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,53919,687,Ariana Neal,0.0,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168.0,English,USA,270.0,7.5,17000
Color,62.0,101.0,727.0,Michael Angarano,975.0,Comedy|Fantasy|Thriller,Jack McBrayer,The Brass Teapot ,11965,4184,Alia Shawkat,2.0,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39.0,English,USA,947.0,6.4,0
Color,116.0,70.0,8.0,Donnie Dunagan,16.0,Animation|Drama|Family,Sam Edwards,Bambi ,94225,63,Ann Gillis,0.0,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136.0,English,USA,12.0,7.4,0
Color,73.0,88.0,102.0,Rian Bishop,465.0,Comedy|Romance|Sport,John Enos III,The Hammer ,5489,897,Adam Carolla,1.0,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1,23.0,English,USA,140.0,7.3,337
Color,238.0,112.0,874.0,Harold Perrineau,12000.0,Action|Drama|Thriller,Dwayne Johnson,Snitch ,64748,15800,Nadine Velazquez,1.0,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122.0,English,USA,1000.0,6.5,12000
Color,35.0,107.0,522.0,Rob McElhenney,23000.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Latter Days ,14580,26017,Jacqueline Bisset,2.0,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252.0,English,USA,813.0,7.2,0
Color,2.0,78.0,0.0,Christophe Cherki,0.0,Drama,Stana Roumillac,Elza ,19,0,Teddy Doloir,1.0,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,2.0,French,France,0.0,6.7,24
Color,6.0,90.0,734.0,Ruby Dee,904.0,Drama,Bokeem Woodbine,1982 ,122,5435,Quinton Aaron,4.0,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3.0,English,USA,782.0,7.1,181
Color,115.0,88.0,567.0,Ari Graynor,938.0,Comedy,James Wolk,"For a Good Time, Call... ",13421,3770,Nia Vardalos,0.0,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34.0,English,USA,904.0,6.0,0
Color,193.0,92.0,172.0,Janel Parrish,904.0,Comedy|Drama|Romance,Ari Graynor,Celeste & Jesse Forever ,24391,1751,Rob Huebel,2.0,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1,61.0,English,USA,517.0,6.7,0
